Customer ID,x,y
12457,-20.976559,-44.860188
12458,4.647105,-19.667248
12459,-7.9748154,7.096864
12460,24.682432,7.7443132
12461,-15.993957,7.704756
12462,-8.385938,23.982542
12463,34.80169,-42.73386
12464,15.466479,-37.785374
12465,1.7641149,-5.703221
12466,1.6290292,29.972462
12467,13.920981,12.926587
12468,12.141347,9.270558
12469,22.262152,46.49548
12470,-21.890041,-12.737628
12471,0.44165,-4.1248813
12472,-14.346634,2.4739523
12473,18.675276,33.695175
12474,9.369946,-27.70821
12475,18.245695,18.1044
12476,-9.05659,1.5789825
12477,16.291595,-19.248075
12478,13.986605,15.484646
12479,-19.823618,3.3444834
12480,-4.4167833,-11.813731
12481,5.362108,29.639637
12482,-7.9177322,40.453346
12483,-0.15323442,4.3578186
12484,3.0968218,-10.271218
12485,10.759875,-26.732655
12486,7.425766,25.626991
12487,-37.43594,1.2363338
12488,-3.0730827,-17.187143
12489,-3.6055408,-13.115636
12490,8.995285,-8.363793
12491,15.956019,-12.145061
12492,37.487328,35.68031
12493,3.0696366,42.46587
12494,15.027127,36.304638
12495,25.406355,31.934319
12496,-9.678704,25.867233
12497,14.157492,-23.41396
12498,-32.5926,-28.066519
12499,39.48906,-18.535414
12500,23.75701,-29.829185
12501,55.395687,-3.647048
12502,16.169144,-23.583223
12503,19.015863,-7.061328
12504,9.866033,-15.826555
12505,-37.503517,-3.8897855
12506,10.677767,-25.598526
12507,27.808126,-4.4096785
12508,9.860322,-37.085564
12509,-24.851992,-15.167824
12510,-17.087349,-36.733875
12511,-22.8904,37.146183
12512,3.931111,15.802063
12513,15.263004,3.6952868
12514,-28.643044,1.135708
12515,31.024502,-12.604384
12516,-7.459325,3.9907975
12517,-38.083393,12.440098
12518,-5.95598,-42.403378
12519,6.370208,38.605045
12520,17.355928,0.6537584
12521,17.098583,-15.947387
12522,-25.659773,18.17009
12523,-8.861058,19.89983
12524,-37.667805,-27.412834
12525,36.939888,-12.505479
12526,-1.5330606,28.546053
12527,12.155261,-4.90543
12528,-11.300697,-24.623009
12529,1.4916543,-23.457682
12530,39.556946,-29.800873
12531,-47.892105,-13.081114
12532,-10.625566,55.04448
12533,-14.373321,31.991919
12534,-8.123634,17.987652
12535,1.6433378,-25.751833
12536,15.494972,-38.047188
12537,22.084904,8.732836
12538,-31.170551,6.466894
12539,11.351644,20.113253
12540,-9.694967,-31.983816
12541,25.41639,-32.8663
12542,-1.9417989,13.284915
12543,11.729947,-28.888685
12544,-43.266045,28.13033
12545,-37.786636,9.806817
12546,7.300087,-4.6491356
12547,14.710112,-1.1947719
12548,-5.4014134,6.150322
12549,-29.560072,-33.452686
12550,11.242011,18.340292
12551,-17.267174,3.0911202
12552,28.580452,-47.46926
12553,28.125,-17.18958
12554,-3.0320716,37.353584
12555,9.748424,38.3512
12556,-39.83882,-30.55621
12557,-41.876266,-15.743861
12558,27.483139,-12.1546135
12559,-8.241731,23.798458
12560,15.704955,22.715614
12561,-39.25714,-3.8864017
12562,-16.658403,-8.613444
12563,-3.1211233,23.27488
12564,1.6960864,-8.690203
12565,5.858795,23.909552
12566,-8.9782295,1.0132184
12567,8.122348,-24.755333
12568,1.1249486,-8.617546
12569,14.784118,1.2723088
12570,-42.69227,-15.225372
12571,4.363823,-6.724945
12572,4.4238434,-10.135661
12573,-11.33281,-12.310929
12574,31.151438,-12.478842
12575,4.6366544,-9.6314745
12576,-33.78178,-30.686234
12577,17.443115,43.50395
12578,11.843839,-24.320799
12579,40.88064,-27.407928
12580,27.964075,32.04315
12581,-15.700807,6.424273
12582,-16.388912,-1.2551489
12583,18.926819,-24.995804
12584,32.23372,-1.5769337
12585,11.489893,-41.749413
12586,37.654587,-20.798256
12587,-14.570936,-12.679417
12588,-8.085064,32.397453
12589,-16.063251,-43.480217
12590,-23.321625,15.961879
12591,-2.3180954,-8.041694
12592,-12.89518,-5.8961277
12593,53.08375,-5.854432
12594,8.738224,-5.721753
12595,-24.175106,22.585682
12596,-9.33422,-23.971899
12597,5.456998,-21.956154
12598,-10.733469,23.83491
12599,-9.833133,-30.777903
12600,17.564922,-23.79755
12601,-2.144035,19.76422
12602,-12.483374,20.699572
12603,24.599262,-23.25367
12604,-25.100618,18.676054
12605,52.15743,21.241177
12606,10.539953,-5.5000906
12607,23.879784,-36.286453
12608,11.181411,-32.4341
12609,31.72614,-24.670336
12610,23.310331,-20.381685
12611,-2.6429296,-34.84667
12612,-20.181904,20.374208
12613,-5.981729,-4.476874
12614,5.292941,-17.25429
12615,2.4321587,-22.472305
12616,17.021612,-1.8501114
12617,-16.99493,-34.526627
12618,22.35307,-17.168488
12619,4.197642,14.940567
12620,-0.018331785,-40.697285
12621,23.619066,-24.022728
12622,7.2928085,-34.862835
12623,5.2456098,-41.27752
12624,-21.035446,12.213062
12625,33.821552,-19.349989
12626,28.96985,-0.61888343
12627,14.155534,47.861713
12628,50.512035,-5.7769356
12629,26.868141,-1.555346
12630,16.929571,-7.520801
12631,-7.4101853,-8.564159
12632,-22.628119,13.95117
12633,-4.2090907,-23.113491
12634,13.15224,40.851917
12635,4.106681,-7.465608
12636,13.934989,12.725336
12637,-26.112898,27.803434
12638,-4.646551,-1.3679203
12639,22.859562,-22.32507
12640,12.744114,31.396952
12641,-28.980726,19.108007
12642,-31.695587,12.672717
12643,-3.8454204,6.765502
12644,-14.050351,-24.59539
12645,11.24547,-0.24598181
12646,-21.371494,6.4894285
12647,-21.3563,-0.59658676
12648,11.2410145,10.804258
12649,16.735973,-24.979258
12650,13.958732,-28.664515
12651,12.213032,-36.969925
12652,11.472166,1.2444082
12653,2.6765246,16.288805
12654,-3.1855865,-22.401999
12655,-11.095676,34.82023
12656,-29.80054,-4.896553
12657,-43.227608,15.39235
12658,-6.2477837,-3.0760639
12659,12.072025,-3.3878088
12660,-4.258991,-28.766766
12661,-5.1940236,7.9805083
12662,15.540716,18.791021
12663,-25.400484,0.53723013
12664,-16.728304,-24.514124
12665,-32.759983,-6.3498764
12666,-39.994125,-36.067547
12667,-10.392966,-1.2682408
12668,-30.851994,-18.37224
12669,2.5660787,-40.291775
12670,-15.664965,-31.327154
12671,16.642975,-6.605292
12672,1.4608535,8.66566
12673,23.14226,-33.812424
12674,-47.143955,27.050009
12675,-10.894948,25.876478
12676,-28.710949,15.037275
12677,-9.728879,-10.600845
12678,-29.008127,6.9571795
12679,-44.781918,-25.04605
12680,-16.769299,13.483318
12681,3.0093265,-8.79163
12682,-13.670794,-42.7545
12683,51.61133,-16.523945
12684,-24.223347,36.120983
12685,8.535624,25.789103
12686,-21.692184,-26.874657
12687,14.006752,-3.3036294
12688,-22.759323,-12.11176
12689,-21.341707,19.605186
12690,23.65935,-13.282451
12691,43.94228,-34.483013
12692,38.763737,8.364267
12693,-3.16895,-9.837893
12694,22.978022,-8.463024
12695,-40.988956,5.042965
12696,50.80024,-17.418242
12697,-9.477979,-15.349831
12698,-11.417213,22.395578
12699,-8.164803,-9.261482
12700,19.146996,-10.535759
12701,11.117753,2.657732
12702,20.66844,-11.061684
12703,36.884335,20.13493
12704,-46.573757,18.460398
12705,31.539375,-5.020528
12706,-19.422804,-5.0942616
12707,-32.065327,-12.715285
12708,-33.858418,4.270044
12709,2.8011842,-0.64132077
12710,-17.192707,-24.617947
12711,-7.3780055,-47.812054
12712,27.14882,19.64173
12713,33.60335,-25.872192
12714,-14.036955,3.0262818
12715,9.748195,20.688108
12716,26.429834,-35.936893
12717,-5.8477697,-25.880493
12718,-23.667122,-39.323196
12719,-17.253578,0.10890184
12720,9.626823,-45.418922
12721,6.922251,-37.505066
12722,-3.6441762,-6.5860286
12723,9.589642,19.121885
12724,15.7456875,8.827561
12725,3.1688094,-0.87015283
12726,-12.891632,1.6796305
12727,20.19445,-4.314207
12728,-12.690136,-17.170889
12729,-18.004883,-8.438022
12730,10.689546,43.91448
12731,9.886033,26.386621
12732,-25.029411,-26.584703
12733,-11.679665,10.174438
12734,14.35142,-13.083369
12735,-42.59987,-24.676058
12736,35.136124,-16.82815
12737,-0.8938364,18.900284
12738,-12.412647,-18.277773
12739,-15.021458,33.113937
12740,-19.311075,1.4717455
12741,-0.8931657,12.620702
12742,50.15034,-8.854892
12743,-21.823563,-0.00074412907
12744,12.98525,46.088085
12745,4.258785,-30.231441
12746,-5.5299435,-18.926212
12747,-46.411076,13.020836
12748,-34.184803,16.372194
12749,29.10719,-0.68582755
12750,-23.070837,12.775995
12751,-14.222858,16.103598
12752,-20.839212,7.3370705
12753,-19.41208,15.022481
12754,4.895912,33.776234
12755,5.898013,-12.474067
12756,-25.99965,10.769097
12757,-8.047986,-0.059357382
12758,30.721891,-3.468181
12759,1.2694352,-8.1818905
12760,-25.100754,-34.365597
12761,-43.537495,31.959625
12762,31.788738,14.002269
12763,7.582869,-26.587826
12764,39.683033,4.9174633
12765,-34.170742,-21.128561
12766,-36.58266,25.330427
12767,11.077797,-7.622721
12768,23.821115,20.0651
12769,-28.31219,-6.677165
12770,12.461108,-5.3256326
12771,-19.930157,-5.477753
12772,-3.240302,45.337868
12773,-17.316477,46.57615
12774,20.492868,-18.847391
12775,6.6927986,6.5457764
12776,32.53496,17.471392
12777,-10.098902,-1.22166
12778,-22.17212,30.281584
12779,-37.825275,4.8402314
12780,-18.395346,-26.167274
12781,22.276726,-17.63588
12782,-40.13931,-25.99177
12783,9.337575,21.820312
12784,9.386932,29.38996
12785,2.7136652,42.734894
12786,-9.939869,0.27507713
12787,8.646953,4.453582
12788,34.394054,-36.10915
12789,47.870075,12.912713
12790,-25.557167,6.858003
12791,-16.139296,2.1724303
12792,-1.454004,8.481255
12793,26.926304,8.275892
12794,15.711582,-18.655771
12795,3.7424998,-17.746101
12796,-46.49176,16.080109
12797,-32.960705,-11.826086
12798,-24.707853,10.872947
12799,1.6443838,1.6689149
12800,-31.81672,-24.432528
12801,5.627334,3.9215157
12802,9.135973,0.57122064
12803,37.862675,0.9749659
12804,-28.789454,-17.60196
12805,6.986026,9.622954
12806,29.365812,16.990557
12807,-13.980316,7.961177
12808,43.34169,-1.812428
12809,-42.39296,-25.532097
12810,4.0286794,-20.10982
12811,39.48916,0.66143554
12812,-26.266413,-39.91517
12813,-33.10898,-23.63388
12814,22.885641,-22.090225
12815,-32.562492,-5.338933
12816,34.830627,26.787128
12817,-41.112335,11.430757
12818,36.799305,38.98431
12819,36.24877,-4.516007
12820,17.562,-0.52462125
12821,-3.2944214,-15.832093
12822,17.152977,-31.006462
12823,31.408241,12.818857
12824,-46.387913,-21.789474
12825,5.366454,52.492317
12826,4.679078,8.965721
12827,14.088746,-51.367645
12828,-31.85674,29.854017
12829,18.770966,4.4441195
12830,33.70052,-29.82224
12831,32.549305,31.383482
12832,34.56001,21.148506
12833,-10.429055,51.506607
12834,-11.335083,-34.133053
12835,28.846474,4.8154655
12836,10.544393,-23.741125
12837,33.360886,24.374676
12838,-11.05238,-18.287197
12839,-4.71145,-44.472443
12840,-6.286018,34.538773
12841,3.384024,-22.43109
12842,12.96205,26.55234
12843,22.621975,-4.2252135
12844,6.431164,-2.532753
12845,7.335969,33.223446
12846,-22.908012,-35.357517
12847,5.1181602,39.43806
12848,6.95861,-11.059878
12849,32.463352,-6.450275
12850,-28.904192,-13.65852
12851,15.541078,11.668047
12852,-17.277262,44.00395
12853,-13.189569,1.3359742
12854,-28.842422,-8.693569
12855,3.1499405,-10.208593
12856,-0.16049738,6.4983144
12857,9.19929,-20.275677
12858,-24.72311,20.95612
12859,-8.525853,-3.5742388
12860,-23.186668,17.621344
12861,-12.249518,16.4518
12862,19.030659,16.904652
12863,-29.501802,28.556728
12864,-18.805607,-17.534193
12865,1.1179736,34.931503
12866,-8.711064,-19.907475
12867,2.2613525,-32.765106
12868,-27.034487,-0.4046223
12869,18.78975,-3.1457975
12870,-26.806328,2.9591467
12871,-25.989597,10.369077
12872,-5.2279177,3.6606834
12873,-34.453293,-12.414935
12874,8.586538,19.37538
12875,-18.791824,12.977293
12876,-2.139163,-8.315044
12877,14.218705,25.273134
12878,4.0641394,-4.180526
12879,-32.563576,-38.913902
12880,-20.156927,5.1874323
12881,-17.547367,-22.145954
12882,-34.15998,29.265642
12883,-28.410843,25.120142
12884,11.273411,-7.8996987
12885,28.259232,23.004532
12886,-0.1543735,-54.166283
12887,-0.23887192,-8.132275
12888,-13.021354,-18.055326
12889,26.95004,1.294072
12890,-5.300602,18.18586
12891,17.429628,11.486896
12892,19.68391,1.5480996
12893,17.740147,3.1910357
12894,12.326646,0.07904459
12895,24.509659,1.9248141
12896,-15.101322,-13.952989
12897,21.349752,-1.9453
12898,-38.846188,-39.890774
12899,-6.859129,-38.929806
12900,25.873146,25.557564
12901,-3.5971816,-33.684612
12902,-22.597284,21.17598
12903,-13.804459,-1.5205504
12904,-32.281303,-26.173445
12905,-9.3702135,-9.701898
12906,-6.453966,11.81563
12907,10.818023,-9.923308
12908,-10.149393,-27.635754
12909,-14.6634245,-21.76872
12910,1.820937,-10.997796
12911,1.3470925,23.211205
12912,7.530695,-24.034567
12913,42.74859,18.692562
12914,-7.907397,14.477137
12915,14.217585,-3.3287265
12916,16.557665,6.706777
12917,16.105001,-33.57727
12918,9.848064,7.4102383
12919,-2.126173,33.339725
12920,17.62202,43.642162
12921,22.82695,-21.780603
12922,-10.805214,23.84169
12923,-4.832915,4.591472
12924,16.860409,-9.859955
12925,5.0788727,14.699382
12926,-3.7176871,50.197388
12927,28.154543,11.33702
12928,9.128466,-1.431095
12929,20.003733,3.1107535
12930,0.5291207,-4.979698
12931,14.745965,0.13621226
12932,22.109877,-7.6934066
12933,19.275074,-12.507084
12934,29.18878,17.949072
12935,52.868614,-8.516457
12936,17.200546,39.906147
12937,2.590847,1.4943198
12938,8.1195755,22.7406
12939,-0.9372128,22.847433
12940,-35.166542,14.110817
12941,3.4785495,12.337003
12942,-13.230385,17.630613
12943,27.905716,0.906268
12944,-18.307983,26.410675
12945,-3.3248594,-33.099174
12946,-27.066328,5.06738
12947,5.7020626,-5.407754
12948,16.513062,-10.194645
12949,27.079132,-21.297438
12950,-11.329629,-6.129514
12951,30.559872,-15.019432
12952,-11.390392,-48.370686
12953,20.545712,25.365114
12954,-11.6658535,27.72315
12955,9.732631,-7.0273147
12956,-13.289183,29.857698
12957,-45.548523,-10.572076
12958,-9.875882,0.84804916
12959,-17.86218,30.681293
12960,22.02661,-1.1836463
12961,14.168323,-28.11743
12962,32.67025,5.1104946
12963,-8.324985,2.9580617
12964,45.0261,-17.067442
12965,-3.4061124,1.8971922
12966,42.74317,-1.4643753
12967,9.975867,13.976273
12968,-17.751059,2.8396091
12969,-4.4137764,-16.304419
12970,22.577637,23.495075
12971,-9.538122,5.2846694
12972,-9.605778,25.804655
12973,52.092323,7.335992
12974,20.656527,18.465609
12975,30.884401,-5.0377035
12976,-13.464972,11.011579
12977,22.4867,-3.9991822
12978,-19.378923,2.3693027
12979,15.426103,18.57074
12980,4.8894696,25.563957
12981,2.2985,10.912834
12982,-23.796015,-29.211926
12983,-27.772041,-24.41631
12984,-20.905449,-13.848084
12985,-13.654357,22.089567
12986,21.843782,-10.735154
12987,24.161077,-36.0144
12988,29.545807,20.337212
12989,27.243746,6.55335
12990,8.176939,25.104433
12991,-14.977348,24.65487
12992,15.131912,17.125463
12993,27.86994,22.942175
12994,1.4856795,37.562267
12995,-13.846335,-40.664463
12996,40.445797,2.932558
12997,-46.325493,31.074167
12998,16.851355,-2.0735588
12999,4.628661,-25.849707
13000,-22.797688,6.9517303
13001,-0.63134915,29.501287
13002,26.15195,27.076054
13003,20.794048,-11.614013
13004,-25.896578,-16.45319
13005,13.102454,-11.520453
13006,-17.248327,-15.7797785
13007,-16.032793,3.8115745
13008,20.195616,14.98991
13009,2.8342054,-30.802786
13010,-38.054787,13.5886345
13011,-4.958971,7.3894453
13012,48.52503,13.396698
13013,2.0749018,-15.325393
13014,-17.273703,-6.1812677
13015,-17.139097,-1.4440763
13016,-11.669438,13.368739
13017,-1.0380849,21.788542
13018,-28.011738,-16.464073
13019,15.646959,-9.7556505
13020,0.688927,1.0144045
13021,-2.9627383,-32.941177
13022,-20.96043,-15.762855
13023,-19.895765,5.016074
13024,-6.0555925,-4.2598886
13025,-12.685355,7.8649235
13026,-26.143713,-30.69804
13027,36.857132,-39.737263
13028,6.0691347,-28.845352
13029,-13.494664,15.065153
13030,38.047375,-8.23583
13031,5.8783364,-30.432627
13032,14.518558,-3.2592223
13033,8.373527,-9.955289
13034,8.14721,-5.3610373
13035,18.46011,-17.52862
13036,3.7517862,-35.211502
13037,-3.80766,-5.108283
13038,-6.3783336,38.384842
13039,-26.018194,-19.197205
13040,3.7222311,56.194878
13041,11.358214,25.761166
13042,-24.402977,-30.699234
13043,37.58129,-10.906836
13044,21.865002,14.288362
13045,0.32458964,14.952593
13046,-1.5593946,-2.1207883
13047,-41.37969,17.570719
13048,29.75193,-10.198181
13049,-42.623154,-11.703589
13050,-21.28919,25.157286
13051,0.33291596,-25.245264
13052,42.685528,-30.713043
13053,-0.34687033,-45.460087
13054,30.129442,20.31241
13055,-16.362406,4.509922
13056,24.177843,7.0838575
13057,7.8970613,-7.6762843
13058,20.837494,17.128613
13059,21.84941,19.543951
13060,-17.21918,29.04793
13061,14.309222,4.420736
13062,-21.511377,-26.853846
13063,48.535637,13.34133
13064,23.776796,-5.4016356
13065,2.1132958,-22.392408
13066,14.220731,-3.4271727
13067,0.94057393,40.03819
13068,-26.930498,-34.193855
13069,44.979385,-6.107943
13070,-25.926786,27.832176
13071,-44.780056,-8.566199
13072,23.624783,-25.593582
13073,-11.659882,36.843094
13074,-32.257427,17.731867
13075,47.239784,-1.871686
13076,21.95248,-14.0613365
13077,-5.8114514,-29.549685
13078,-12.4063225,-1.9277731
13079,3.5877538,1.3632804
13080,-7.8915653,40.609825
13081,-23.65532,-4.4961133
13082,15.916051,10.9150305
13083,21.768404,-2.6002595
13084,28.497204,-8.188844
13085,37.609802,-10.75932
13086,8.6344385,-23.545784
13087,7.8911147,-34.27291
13088,-2.0056248,-21.795822
13089,-29.441687,1.4467001
13090,13.203275,2.6640043
13091,-13.448843,-2.5718148
13092,-35.74893,6.9649143
13093,-4.387007,-25.25826
13094,26.429707,2.7317576
13095,17.590084,0.37437564
13096,-10.958184,-7.823232
13097,6.580952,17.585974
13098,-0.19102447,-10.763298
13099,-21.457813,-33.640865
13100,-39.368618,10.408136
13101,5.0095677,34.601364
13102,-33.174305,38.60318
13103,-23.479372,4.053841
13104,-9.362507,-2.595679
13105,-13.282153,-7.9281263
13106,18.89412,-29.131054
13107,4.728598,17.61722
13108,-0.1285091,-5.7040114
13109,16.225536,32.33318
13110,-17.627213,22.038534
13111,-1.3635873,-11.061458
13112,28.566677,-28.935875
13113,33.6125,3.1803334
13114,9.590815,-24.036232
13115,-17.569317,6.5327315
13116,21.544243,-35.583855
13117,0.94270533,-25.917873
13118,-0.8565962,8.152686
13119,-4.1343207,-30.27396
13120,-8.375549,-6.19996
13121,21.993477,-6.5033765
13122,18.446604,21.362955
13123,-4.4634385,23.814102
13124,22.005646,-1.3736954
13125,-38.959522,27.425182
13126,10.58244,-20.799952
13127,-9.102885,-41.166508
13128,28.196892,6.876187
13129,6.0678053,-35.721336
13130,3.379058,-38.644142
13131,4.8222694,-19.086567
13132,-17.050385,8.480578
13133,-16.992805,11.912982
13134,36.989994,-12.827608
13135,0.6354951,-16.75259
13136,31.627663,-0.93355846
13137,41.374832,-19.033087
13138,-10.69513,-29.776152
13139,48.16709,1.5795981
13140,9.091605,-14.616156
13141,-8.896378,14.810945
13142,-5.3866596,-8.933551
13143,-5.5287476,-8.830623
13144,-12.620712,-15.136869
13145,-7.4179688,25.09868
13146,20.853523,-21.456196
13147,25.359097,-27.983875
13148,-37.972137,19.87558
13149,13.488198,-27.514717
13150,-31.559454,-18.556524
13151,26.85775,-20.912989
13152,20.013443,36.444485
13153,-24.08812,-18.38922
13154,25.225185,36.886536
13155,-34.817364,2.9944975
13156,0.47643372,-21.186033
13157,33.92617,42.51717
13158,0.812539,-7.6171722
13159,41.7925,19.946182
13160,-33.561085,19.69737
13161,4.4514384,27.84715
13162,-26.533844,-3.5440762
13163,25.84792,25.445847
13164,-20.726421,19.862505
13165,6.2404704,17.496468
13166,-19.162046,14.41636
13167,-17.32762,-30.313833
13168,13.166045,14.53571
13169,14.817067,-4.024864
13170,8.315405,53.81116
13171,3.783575,-4.1886225
13172,-10.748584,-41.32221
13173,-10.400822,51.515125
13174,22.445791,15.456863
13175,-7.3670845,43.042038
13176,-20.797167,29.57811
13177,27.187607,-31.180954
13178,-26.1022,-22.596577
13179,-43.873642,-14.83828
13180,-2.5700688,-7.6754403
13181,11.777071,7.870955
13182,27.816872,36.024418
13183,13.428211,27.521955
13184,-14.951924,14.201437
13185,-23.152658,-15.360744
13186,24.842731,-5.8356524
13187,14.191895,-8.265466
13188,-17.06639,1.9376131
13189,9.030702,-18.041157
13190,26.952877,7.4240384
13191,-29.23356,-35.003662
13192,-1.6978253,-7.550243
13193,8.117659,4.598517
13194,-1.4088266,14.535825
13195,25.711788,-44.93126
13196,-2.0989327,31.102365
13197,-19.658493,42.554276
13198,-31.685852,9.047995
13199,9.238478,16.21108
13200,14.03203,3.8730297
13201,38.76024,-8.555309
13202,-5.6075883,-10.2196045
13203,-19.57292,-15.550819
13204,24.754396,25.140942
13205,-12.451464,-3.934768
13206,4.517117,29.143242
13207,4.651228,21.191246
13208,0.24141744,-12.510576
13209,-11.395406,38.983524
13210,-48.35394,-3.0001097
13211,8.057692,20.3157
13212,27.020266,-7.546401
13213,24.96536,16.4657
13214,43.43899,18.9083
13215,-12.849025,1.6750036
13216,-24.983763,-7.5628076
13217,-43.260826,-18.106764
13218,15.600906,-31.086779
13219,-4.486777,29.365871
13220,-26.618614,20.52978
13221,29.762316,34.673607
13222,26.492563,-5.8919044
13223,-15.533564,-31.012257
13224,10.728941,-12.454197
13225,-5.3157845,-10.575805
13226,3.1969364,35.251797
13227,30.226286,-43.339832
13228,18.640753,28.761297
13229,29.792088,41.270847
13230,34.046844,-12.706598
13231,-19.278048,-20.97255
13232,15.818105,-0.5029771
13233,-35.489773,-8.205848
13234,36.297802,4.174468
13235,27.678196,-25.929916
13236,25.556232,6.368292
13237,17.27455,14.802523
13238,23.254957,-10.21948
13239,-11.188679,-9.539178
13240,-0.73431313,9.292772
13241,12.6701,-25.304996
13242,6.6855245,-16.736809
13243,-18.93738,13.05182
13244,-6.5337615,53.844467
13245,46.66623,-4.6015935
13246,20.199398,-23.360369
13247,19.02063,-1.9874544
13248,-17.649803,-4.9328265
13249,-3.3586962,2.064594
13250,5.100276,-24.572954
13251,13.763327,-6.8447785
13252,-0.5291321,-0.6681809
13253,-8.310498,-24.658789
13254,-17.350859,-25.323889
13255,-10.45155,34.442123
13256,-7.974854,0.9040063
13257,-10.771671,-16.643923
13258,45.080685,5.930827
13259,-2.1561375,-30.398495
13260,-17.425827,-7.3058505
13261,-13.097295,-19.894476
13262,-27.562143,15.7861595
13263,-25.685352,-9.066384
13264,-12.198557,-10.791895
13265,8.21439,31.822443
13266,16.785557,47.56115
13267,-39.83768,24.909243
13268,4.9384055,-22.081621
13269,-8.936385,11.121043
13270,-10.96995,27.267279
13271,-10.6337,21.61505
13272,15.340508,19.82322
13273,-11.449782,31.941536
13274,-17.245493,21.622116
13275,9.2994375,6.8997865
13276,6.7517295,15.377
13277,39.899803,31.216787
13278,-16.124002,-14.872378
13279,12.4499035,-10.264865
13280,2.7455513,-13.768554
13281,29.389757,8.375082
13282,7.2826223,-29.32503
13283,-20.912424,-9.695548
13284,6.968704,-40.614437
13285,41.631054,-22.397282
13286,5.227434,-4.711378
13287,12.70968,24.327581
13288,-0.5773273,27.031145
13289,-12.40292,-11.399001
13290,25.779392,-33.22965
13291,34.35607,-0.07601923
13292,7.5160885,11.247694
13293,-13.779473,23.530003
13294,-3.528766,25.892319
13295,-30.335503,-10.259102
13296,40.383034,10.314296
13297,19.499958,-32.111446
13298,16.436817,39.004833
13299,-20.455648,0.19778973
13300,22.564613,-47.04516
13301,-12.321142,-3.7865012
13302,-2.0389163,-18.89467
13303,-3.0666995,20.526222
13304,-5.6917624,20.951717
13305,-4.764702,4.141235
13306,-23.720291,-12.105178
13307,36.588745,-27.355116
13308,-5.93084,-9.926198
13309,7.442318,-6.8558097
13310,-13.754892,23.612959
13311,0.32977727,11.943088
13312,-21.081665,27.45035
13313,10.200959,-16.435617
13314,10.3867035,-46.08212
13315,-28.295874,-2.73207
13316,-5.7820606,-37.09682
13317,-3.0616975,-17.263683
