Customer ID,x,y
17739,15.479103,-0.0061684013
17744,0.37482435,20.580042
17754,0.5990605,12.474395
17757,1.6380873,-16.926424
17758,-12.575833,3.599176
17768,-4.053094,10.62657
17769,-1.3614521,-13.23857
17774,2.275877,12.683166
17787,23.72166,17.920435
17790,30.416805,11.604973
17799,-14.866081,4.487298
17802,-9.203541,4.8713245
17809,1.7377224,-13.7776165
17811,-9.598395,8.604476
17819,3.5470388,-4.2123823
17829,19.20828,15.657102
17838,21.042992,18.556128
17841,0.9387995,13.202212
17848,22.952806,-4.4935055
17850,7.3797827,11.643714
17857,-24.05785,-2.6787062
17858,25.785725,11.294584
17861,-24.885376,0.35248357
17863,-26.210884,-2.377808
17865,12.929323,20.749725
17870,2.173585,-23.3834
17873,22.86862,19.98288
17876,-20.659145,-1.2285488
17884,-22.052958,6.989905
17897,-9.375636,10.915792
17905,2.7855568,17.490278
17913,7.0236754,0.6028555
17920,-13.487256,4.685156
17924,-11.086958,-21.586374
17929,28.878143,3.42967
17930,-7.307578,-15.002308
17931,4.2130084,12.8239975
17937,-22.155968,-1.0628374
17940,-12.394843,13.289585
17949,10.029827,-19.906364
17954,-15.096738,3.9544444
17961,-4.2258506,14.295919
17965,6.8669086,1.8418936
17975,22.917383,17.17299
18008,14.454192,7.6140165
18041,-10.320376,8.625355
18044,26.457884,-5.08886
18052,33.336647,-0.61490893
18055,13.837649,1.2015657
18061,24.799982,-0.70551413
18064,-0.20588544,1.7758746
18065,19.261501,8.427946
18069,-0.0897871,11.375207
18073,23.491577,-6.7025347
18075,30.763763,9.374161
18077,-7.485232,-19.881935
18079,-19.962158,-4.786885
18087,4.824779,3.3134189
18092,25.216013,-7.5849576
18093,-1.030145,-22.70962
18094,19.961315,19.55925
18097,17.962002,3.6265175
18102,6.8690557,8.872727
18109,25.122952,7.9653625
18118,-4.182212,7.825423
18139,7.1222143,-20.017544
18144,32.09217,3.4630742
18145,-14.406844,-7.021579
18168,8.675501,18.692238
18170,28.642027,10.307266
18172,1.8902267,-14.253519
18173,33.474342,6.4281373
18178,-10.327202,-0.14426476
18179,-8.506954,-8.433163
18188,3.493492,-13.336248
18194,15.152433,20.0518
18198,7.0998554,-3.2593818
18210,-2.534215,-12.967671
18219,27.94246,5.7503266
18223,-8.174926,-9.647304
18225,3.4601622,0.48098633
18226,-1.405963,2.4769506
18229,-5.041372,-6.151772
18230,22.791952,20.098866
18231,22.405964,15.530938
18241,-11.112428,-5.3852377
18242,22.439808,-4.340342
18245,17.111311,-11.180445
18251,-20.813732,10.707328
18257,-11.837996,-8.968337
18259,28.466162,-4.2443795
18260,21.563166,2.388142
18272,3.3594325,-6.4477468
18283,-12.48264,-5.2412415
18287,-0.7567227,13.141829
12347,-13.743673,-15.77671
12349,19.57397,-2.3952682
12356,-21.70098,13.23435
12357,13.408741,-0.8456193
12358,13.17034,23.96774
12359,20.730827,-3.4455392
12360,-28.214746,-5.201539
12362,-25.884995,-7.0671134
12370,2.1307602,11.715127
12371,13.652184,-0.8166118
12374,-25.807522,-13.408575
12377,-29.030901,-4.0043592
12378,-29.33735,-7.3054996
12380,-23.979977,-10.717745
12388,10.903863,-17.11291
12391,-11.75195,9.892806
12393,-23.191181,-10.298011
12395,-27.52281,-6.4093227
12406,-30.89383,-5.7065063
12408,-24.703936,-8.11171
12409,-30.078083,-9.444594
12412,-24.890911,-1.240578
12415,-10.772764,-15.36066
12417,-10.104899,16.115427
12422,-17.910252,-13.348382
12424,7.2125225,-9.313998
12428,-1.2642633,-8.584328
12429,-10.215761,-17.305178
12431,-29.453241,-10.154719
12432,-24.666365,-4.8757787
12433,10.828046,-0.5081646
12435,-23.16172,-7.342119
12437,-30.223785,-4.1273246
12438,-26.857645,-5.0201654
12444,22.536512,-2.930097
12449,-23.696463,-7.3299174
12451,-27.751272,-8.097861
12454,30.024368,6.7429333
12455,5.2085013,16.726246
12456,-2.9489744,-19.019266
12468,-28.554705,-6.217258
12469,18.444923,-18.931467
12471,-11.799119,-15.6442795
12472,-28.32988,-6.842742
12473,-32.830208,-6.376188
12474,-27.957064,-5.981753
12476,-3.2831266,-12.430588
12477,5.774064,14.128804
12480,-29.94904,-8.354262
12481,-28.380455,-11.233596
12482,-26.662655,2.8218696
12483,-25.90519,-9.698072
12484,-14.348794,5.4557986
12490,-26.811073,-8.366575
12497,-17.574081,8.074595
12500,5.517356,14.62595
12502,20.31674,-4.745041
12510,-31.372845,-1.1686707
12511,15.580464,16.224617
12523,21.122341,0.9515898
12524,-26.362476,-9.119393
12530,-24.91313,-11.632404
12536,-16.430294,-6.030294
12539,-9.273227,14.406397
12540,-4.925667,-17.402754
12553,-26.85553,-6.193891
12557,-24.40281,-15.121429
12562,-24.41865,-8.66858
12567,-26.94611,-7.2918196
12569,8.506157,20.029755
12578,-25.901976,5.283699
12583,-28.802856,-5.2615767
12589,-31.234694,-12.528208
12590,-29.621881,-11.981451
12594,-26.248022,-10.996664
12597,10.474292,-2.8568442
12598,-27.325338,-5.445332
12600,2.7476807,10.240898
12609,-32.13084,-8.990319
12613,-28.27186,-8.838324
12615,-21.122467,-6.951072
12619,-21.099,15.253133
12621,-24.572104,-6.0796146
12623,-24.400135,-10.57004
12625,-28.74714,-7.203199
12626,-26.393745,-6.287699
12627,-23.664684,-11.108707
12631,-28.689743,-9.746412
12633,-28.359425,-8.744565
12635,-30.527353,-8.265829
12637,-26.712442,-7.802098
12643,-24.804653,10.30779
12645,-25.69677,-8.831707
12647,-29.43448,-16.010775
12653,-29.874002,-10.452633
12656,-26.133568,-7.6812077
12662,-26.441849,-10.552011
12664,4.4962564,17.078207
12668,-32.363125,-13.317161
12670,-27.546238,-4.0772367
12671,20.879515,3.4077265
12678,-29.90063,-5.6314254
12681,-27.455856,-7.264455
12682,-27.550743,-7.4489775
12683,-29.661537,-6.3348126
12685,-25.31137,-6.416358
12688,-31.188837,-10.63432
12700,-25.241272,-7.684168
12705,-29.335638,-9.052419
12708,-31.02845,-9.5229845
12709,-16.002794,-4.8996134
12712,-2.3463545,16.821884
12714,-28.129448,-8.136384
12720,-15.181987,-7.1607637
12721,-26.37837,-4.7608886
12726,-30.635672,-4.0408053
12727,-30.825068,-3.4289858
12731,-12.551035,-17.830513
12739,-11.996429,-16.131916
12744,8.360813,-2.3153954
12747,18.146675,13.406535
12748,0.37407777,12.907189
12749,21.568302,-2.7494693
12752,-29.532923,-5.3355346
12753,-28.730436,-13.856734
12754,-7.7228165,18.309647
12755,-14.848941,6.76558
12757,-15.115389,-9.869643
12758,-18.965591,-10.820989
12759,-30.07606,-6.3934937
12766,-13.673207,-7.4969993
12770,-22.603558,-10.351578
12779,14.724007,10.267319
12782,-8.974717,3.2392046
12798,-25.198538,-1.1431448
12806,-22.811281,-14.132818
12820,-6.346929,-7.9763875
12823,33.53647,3.767175
12826,-22.944347,-13.33365
12830,-21.231577,-1.0431794
12835,6.0976996,19.1015
12836,6.437048,-0.94990164
12838,-15.167939,0.7296169
12839,-18.527245,-6.6675143
12840,-18.620457,-13.766468
12841,11.957857,-8.792201
12843,2.649858,-1.031007
12849,27.499971,16.188278
12853,0.5761095,-3.2628946
12854,27.850132,14.511212
12857,22.172665,6.6904874
12863,9.763358,18.892857
12865,-1.1297338,-9.843222
12867,-18.226906,3.2717097
12872,7.8320727,4.289472
12876,-27.275675,-8.796271
12877,-14.731452,-4.535524
12901,-22.065414,-2.611357
12906,-9.709182,-14.41754
12909,2.1603377,-2.3022115
12910,-24.766806,2.1978734
12913,11.022675,3.911683
12916,27.216564,10.4333105
12917,4.556738,20.02188
12921,-9.881671,-7.529174
12924,23.139217,8.015326
12928,-17.878609,-15.08727
12931,-19.587505,2.1116772
12935,-10.6309,-4.1028066
12937,-3.1201108,3.8859925
12939,-25.530048,-15.591782
12949,19.426226,6.203945
12951,3.6632578,-13.135107
12955,3.4692822,-15.307984
12957,8.731138,1.3562859
12963,-0.21289535,-10.979801
12967,-25.800407,-15.954061
12971,12.232792,-8.183085
12976,-27.921185,0.22484507
12978,1.0357896,10.479407
12980,21.326372,-9.052664
12982,3.1799347,-9.635707
12989,5.368302,-23.378952
13001,2.424322,8.816432
13004,0.5821233,5.3324676
13012,21.061405,17.747757
13013,12.08086,-0.7089821
13014,11.170146,15.923088
13015,7.536762,-16.4935
13018,-0.61241955,-11.981466
13021,4.1105947,1.881729
13027,-20.622849,13.992156
13031,2.1626742,7.085588
13032,8.581922,13.185294
13037,8.068136,10.693704
13044,7.5754557,15.886226
13047,18.299938,-4.139048
13048,-6.918024,2.0530756
13050,12.5198145,4.006772
13052,23.779106,14.208457
13069,-0.39588127,7.0598135
13077,13.796038,16.62409
13078,20.617395,-7.9359465
13081,-14.394582,4.875679
13082,-9.246128,-18.874146
13089,8.367185,-0.5107297
13090,2.372889,-18.844252
13093,-5.4424853,-11.1311245
13097,16.35881,-14.313466
13098,-11.774963,-11.382081
13102,-11.501381,-20.589804
13107,-12.008736,-17.89955
13110,15.0037565,2.1263187
13113,2.2117162,-2.274466
13115,-20.334713,5.322838
13117,13.996859,-13.609489
13124,-6.5121827,15.342095
13126,16.408506,19.589836
13131,-26.27908,-3.598622
13134,1.9304385,-4.7701297
13135,26.259365,7.678221
13136,-19.517326,-10.680084
13137,-1.5759532,4.6330643
13139,-9.381627,-13.242639
13141,-18.3131,2.621851
13148,6.0614166,0.9876134
13151,22.277931,14.078375
13157,-26.05415,1.4504844
13162,-6.1391435,5.6103983
13173,15.18596,5.6563106
13174,15.365748,5.217972
13178,-22.714941,-11.608475
13183,22.559614,19.37977
13192,-3.603096,-24.655605
13196,-21.489805,0.7176762
13198,-16.896412,4.621338
13199,-2.8958855,-21.418787
13203,13.295803,-13.364508
13205,25.130228,-10.325494
13206,-16.543379,-22.44392
13209,-23.15115,-4.647681
13211,-23.57193,10.767061
13213,14.506623,-9.059127
13214,-0.10525472,8.846885
13225,19.436575,20.448977
13230,-0.30889174,8.295736
13246,-0.13514337,6.8601937
13253,-0.23281054,18.793236
13263,16.994553,10.59549
13266,-18.450598,10.146596
13267,21.171186,-5.8358946
13268,10.845782,21.80686
13269,-10.219145,-14.537443
13285,-14.06549,-8.942446
13291,11.788584,15.237713
13297,-5.4309487,-23.653986
13305,13.908048,8.804212
13313,-19.048237,-12.679386
13316,-19.228737,5.538657
13317,2.27844,-3.7519155
13319,-1.2844841,-6.1921797
13324,13.03791,-18.266586
13327,-7.8417406,0.3742331
13329,-23.149738,9.098837
13330,-26.662085,1.6891301
13334,5.9771256,9.0434
13340,-0.5529245,-4.034367
13344,12.541335,-16.486443
13357,15.368944,7.0769067
13362,23.911688,5.110776
13373,5.1026835,-12.799577
13381,8.903635,-15.251727
13384,-9.346478,-11.334916
13394,3.5652182,11.530038
13397,-0.38455135,-5.1596375
13408,9.716183,-4.8068132
13414,-18.084177,0.25570345
13418,-10.244444,-17.300838
13421,-4.062439,5.962015
13422,6.726984,-18.738346
13425,-20.742867,-9.467334
13426,18.564322,-13.049872
13431,0.71717274,-5.4077883
13435,15.810334,4.10165
13437,26.497896,5.707045
13446,5.8635964,11.837931
13448,12.555882,20.695345
13450,-23.274277,0.31337184
13451,7.145736,16.77935
13455,20.351957,5.7354064
13458,7.643995,-3.9153638
13461,-18.556086,-17.450323
13464,-3.1578264,-17.033957
13468,16.790081,19.536709
13471,-10.370297,-5.443517
13477,-6.060749,-16.913671
13481,-13.630843,-8.114208
13485,-3.3425407,-13.582511
13488,6.8002706,-5.952008
13491,10.130003,17.998634
13495,29.06095,19.303135
13501,15.14312,8.353097
13505,-31.0566,-7.6424103
13507,24.956438,2.4077458
13510,-6.6202044,-5.161909
13520,-26.829952,-9.854371
13523,7.0385756,-15.814041
13527,21.40664,10.703561
13534,-7.4284754,-2.20083
13536,4.86421,-21.093714
13538,13.904197,2.8398242
13542,19.276134,20.527512
13552,10.16322,-5.0733957
13555,11.705444,-10.58212
13557,14.092136,18.005915
13562,-6.434433,-2.0072029
13564,5.3005185,11.633603
13571,-0.45122766,5.2195983
13576,19.71849,10.712555
13577,-7.102393,-2.6273358
13588,-21.84053,0.7426177
13590,-0.60267484,3.2218828
13593,26.290031,12.658442
13599,-13.478174,-9.740232
13611,16.609907,3.4538767
13615,1.2011007,-9.8970785
13623,4.0844,8.875442
13629,-3.9467142,-2.396332
13631,25.124289,-10.323501
13632,7.661741,7.78067
13634,7.9941897,9.142273
13635,-19.999483,0.7689514
13644,30.13699,15.3134985
13647,-5.126115,-1.9219505
13650,6.7943907,-5.2228684
13652,4.576861,4.623736
13654,-21.573849,2.9178946
13658,-6.5358043,-3.4950037
13659,19.691885,4.7212663
13668,20.044067,10.299504
13680,7.611351,17.9955
13685,-0.17653687,20.783846
13687,-3.2254992,19.679922
13692,-8.188942,-22.321535
13694,0.45420605,19.172955
13695,31.579445,8.841964
13700,-5.1664085,11.489581
13707,0.9642508,-15.529417
13709,16.04687,-5.438448
13715,7.651861,17.878403
13719,24.281834,8.581761
13722,-4.5873303,-7.652667
13728,3.9397001,0.6100586
13734,-16.573074,-16.352741
13735,-1.0643555,-20.570944
13736,8.60345,18.804586
13742,17.699581,1.6271197
13750,6.045374,13.932236
13756,25.76497,-5.5053244
13758,-1.8611859,-1.5281146
13763,-9.885916,-1.687613
13764,1.383734,-6.635462
13767,25.223934,-5.702215
13769,24.737179,15.716029
13771,4.2340393,-13.86645
13772,-10.504353,-8.217144
13777,4.850842,19.786215
13784,31.394999,6.7830205
13786,12.793853,2.0296319
13798,8.062442,18.72136
13802,8.54691,18.665028
13804,8.494511,-16.435686
13815,-24.937325,-11.517592
13819,-17.919733,-10.155301
13823,24.905151,13.650733
13824,-20.77865,-10.645168
13831,22.528725,3.883493
13842,28.312967,7.3300014
13848,-5.405918,22.802485
13849,11.436696,-4.152548
13851,2.4824588,-11.139832
13854,22.519878,-5.9429502
13862,-9.899134,-5.8857846
13868,-10.603286,-9.055732
13869,12.392691,4.8553667
13870,-6.350401,-18.508287
13871,-0.9052542,-6.18665
13875,-6.5620713,3.4222898
13878,16.742594,7.846688
13880,4.3059697,-14.935203
13881,-2.5732057,-8.079827
13883,8.691445,-7.1278977
13890,19.42737,15.367028
13895,18.870472,2.390309
13901,-4.1831937,16.824806
13902,2.2731907,14.052988
13911,2.9232888,21.981186
13929,30.760952,8.382712
13931,-11.899144,-4.532252
13935,9.770193,16.445295
13941,-0.3093948,16.76861
13949,-6.3867,13.403093
13952,9.681432,16.83997
13953,-24.134144,11.248111
13958,20.029938,5.988657
13963,7.779139,14.241363
13969,-3.7620826,-7.4110813
13971,-0.9617382,-1.3824308
13975,-10.602826,4.245284
13979,-2.71836,8.955958
13982,11.637465,2.7591379
13983,-7.000149,-15.128629
13985,-20.052818,-12.329947
13988,24.766586,4.326537
13993,20.520546,8.181187
13995,-3.5601058,1.6726685
13999,-4.157128,-11.463769
14001,5.3287864,-1.547732
14004,-3.4208474,-9.055735
14005,-20.97245,14.846383
14016,6.1119204,-8.178181
14025,33.294247,6.383519
14028,-21.02493,-16.218596
14030,14.479139,5.1009254
14031,24.71075,-3.2419941
14032,-20.494192,-2.946799
14035,29.34084,11.047406
14038,-19.392153,-11.760852
14040,5.8665223,3.1726463
14044,13.765948,13.769136
14045,-25.928852,-16.171654
14047,-5.773888,-13.847347
14049,-22.1707,3.4886925
14051,25.58953,-6.657312
14056,-11.3647995,-13.224074
14057,-24.443985,-0.25235
14060,0.43297648,-21.729286
14062,12.76509,19.47052
14063,-3.9041944,15.100753
14064,28.858532,14.472803
14081,10.595713,2.4551578
14085,13.796184,5.1969686
14088,19.829998,-4.0316553
14091,17.124062,15.443108
14092,-7.9005556,-12.682406
14096,6.939696,2.137128
14099,11.933018,20.684332
14101,-7.126809,-17.168524
14105,-4.635064,-16.990969
14107,0.91066384,-9.842249
14110,-6.235535,-0.20497493
14112,-20.707264,-11.556731
14113,13.101518,-3.3081186
14121,-21.549625,2.8576982
14125,-4.9533005,-18.602333
14129,-19.979456,4.2870126
14132,-22.59916,2.2323039
14134,21.44009,8.348779
14135,-4.9852676,-16.399958
14145,13.11759,24.414892
14146,-4.640576,-17.322918
14154,-4.7334237,-17.097076
14156,8.330113,1.6034185
14159,-5.242007,7.264224
14160,-14.065183,-2.9324832
14161,10.250791,5.461283
14163,16.491198,14.827393
14175,11.64153,0.91048557
14180,22.173143,-1.5410562
14189,-1.1251559,-20.877028
14191,-14.968977,-12.802708
14194,4.1583376,-1.7057133
14195,-1.7564981,0.73728585
14209,30.044895,9.194564
14210,21.053345,17.319069
14211,-0.22913156,-0.6563777
14215,1.0887511,16.236366
14217,29.772852,8.751945
14221,31.442312,11.616271
14226,9.284222,-18.137033
14227,-3.6824572,-1.6920731
14229,35.4734,11.8158
14233,7.0418234,-6.479718
14235,3.8188357,-0.9055603
14239,0.48492762,-1.4067171
14243,25.373201,6.0393715
14249,21.941847,15.943189
14251,-21.250473,-0.15223986
14256,-32.792328,-13.761123
14257,6.194326,-10.325882
14258,-5.1949415,-0.36033383
14262,-24.452751,-2.0801868
14277,-3.284149,19.627932
14282,-19.125008,-16.506943
14285,16.126947,-10.356673
14286,-21.890781,1.0440323
14290,17.215353,-7.2380257
14291,-24.444458,-1.3930175
14292,-10.077948,-10.090426
14293,-8.135547,-11.206912
14298,0.3369359,19.257553
14299,10.737536,-0.03138266
14306,9.8096075,-21.107147
14307,-3.5187018,-15.939955
14309,-5.8323627,-20.182148
14312,10.787449,9.376917
14315,-3.8272774,-0.16967036
14329,-2.2482846,2.7727277
14334,14.909619,11.649044
14341,-15.318307,-11.040376
14344,28.128399,11.54047
14364,-16.266983,-12.241614
14367,-4.707964,-1.989454
14388,-16.644386,-9.915174
14390,-8.719795,1.5868407
14395,15.130663,12.916178
14397,32.137188,8.784274
14401,1.1104352,19.424501
14404,3.333429,7.1417065
14408,22.981064,17.937283
14409,-8.695521,-0.43477738
14414,-0.21744372,19.647934
14415,5.8959723,6.5601497
14422,31.089323,13.12374
14426,9.092697,2.1708636
14439,23.720028,11.528978
14440,28.627272,10.419306
14441,22.413551,13.253098
14442,29.58298,5.6226377
14449,-0.908639,7.3627205
14451,-13.811715,3.2134
14456,-11.597731,2.5229323
14459,17.256824,12.92679
14461,23.654058,6.8756266
14465,-16.153591,3.5691783
14466,-21.096334,14.037551
14482,-3.4657714,4.8372593
14493,-14.25873,9.911618
14496,24.38076,12.284743
14498,0.71831113,-7.8459897
14503,4.2140756,-21.021088
14505,9.069613,7.151954
14506,15.773467,-3.6790047
14507,22.708582,9.044069
14514,27.403767,16.561901
14515,9.201374,8.655169
14524,6.8530755,4.6269336
14525,12.163416,7.3306937
14527,4.962206,7.5264482
14530,30.449085,11.538793
14532,20.92309,13.982184
14533,-28.932453,-2.338074
14534,-12.876652,-1.6260035
14535,9.779785,1.0597802
14540,16.79789,6.12772
14541,-11.268859,-6.500932
14543,22.0903,-0.9748989
14544,-15.695015,7.8647227
14546,7.212654,6.3598256
14547,17.130102,11.26184
14554,-15.285505,-0.6435607
14560,2.0238738,2.4725394
14562,4.164223,6.388142
14564,-3.6444488,-14.694858
14565,2.0503798,0.4546936
14566,-19.364182,-18.076569
14572,7.0217,2.832078
14573,3.5049403,-9.206591
14590,9.829535,16.559294
14593,-3.8622038,6.9711227
14606,2.833708,14.2233095
14607,-6.391836,-0.30635825
